Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                                 394             BGBCP_DefName2 <cycle 4> [193]
                               27242             BGBCP_VarDefinition <cycle 4> [34]
[40]     3.3    0.00    0.04   27636         BGBCP_DefName <cycle 4> [40]
                0.01    0.01  104462/567513      BGBCP_Token [23]
                0.00    0.01   53584/147287      BCCX_SetInt [53]
                0.00    0.00   24736/216206      BCCX_Set [41]
                0.00    0.00   53190/81626       BCCX_New [102]
                0.00    0.00     462/14542       BCCX_New1 [149]
                0.00    0.00       6/210         BGBCP_Number [207]
                0.00    0.00   26860/51327       BCCX_Add [300]
                0.00    0.00      68/708         BCCX_AddEnd [372]
                                 394             BGBCP_DefName2 <cycle 4> [193]
                                  62             BGBCP_Expression <cycle 4> [379]
-----------------------------------------------
                0.00    0.00      16/216206      BGBCP_ExpressionPostfix <cycle 4> [180]
                0.00    0.00      39/216206      BGBCP_ExpressionUnary <cycle 4> [176]
                0.00    0.00      63/216206      BGBCP_GetStruct [155]
                0.00    0.00      70/216206      BGBCP_BinaryExpr [221]
                0.00    0.00     157/216206      BGBCP_ExpressionLit <cycle 4> [168]
                0.00    0.00     210/216206      BGBCP_Number [207]
                0.00    0.00    4826/216206      BGBCP_BlockStatement <cycle 4> [128]
                0.00    0.00   12010/216206      BGBCP_DefTypeC <cycle 4> [29]
                0.00    0.00   24736/216206      BGBCP_DefName <cycle 4> [40]
                0.00    0.00   26792/216206      BGBCP_VarDefinition <cycle 4> [34]
                0.00    0.02  147287/216206      BCCX_SetInt [53]
[41]     3.1    0.00    0.03  216206         BCCX_Set [41]
                0.01    0.01  216206/216206      BCCX_FetchAttr [58]
                0.01    0.00  216206/498637      bgbcc_strdup [46]
-----------------------------------------------
                0.00    0.01       1/4           SXIL_XFloat_Init [39]
                0.00    0.01       1/4           SXIL_Int128_Init [91]
                0.00    0.01       1/4           SXIL_LLong_Init [92]
                0.00    0.01       1/4           SXIL_Float128_Init [50]
[42]     3.0    0.00    0.03       4         SXIL_SubmitASM [42]
                0.00    0.03       4/4           BASM_EndAssembly [51]
                0.00    0.00       4/29          BASM_BeginAssembly <cycle 8> [210]
                0.00    0.00       4/7           basm_puts [516]
-----------------------------------------------
                0.00    0.03    2164/2164        BASM_ParseOpcodeList [37]
[43]     3.0    0.00    0.03    2164         BASM_ParseOpcode [43]
                0.00    0.01    1226/1226        BASM_OutOpGeneric2 [89]
                0.00    0.01    3142/3142        BASM_ParseArg [90]
                0.00    0.00   16258/36486       BASM_Parse_Token [75]
                0.00    0.00  336730/785626      basm_stricmp [79]
                0.00    0.00     222/8681        basm_strdup [33]
                0.00    0.00     194/194         BASM_EmitLabel [140]
                0.00    0.00    1970/1970        BASM_ParseSpecial [142]
                0.00    0.00     414/414         BASM_OutOpGeneric1 [153]
                0.00    0.00      92/92          BASM_OutOpGeneric3 [162]
                0.00    0.00    4242/4366        BASM_Parse_IsLineBreak [339]
                0.00    0.00    1906/1906        BASM_OpOnlySingleP [356]
                0.00    0.00     174/174         BASM_OutOpSingle [389]
-----------------------------------------------
                0.03    0.00 5232238/5232238     BCCX_Get [25]
[44]     2.9    0.03    0.00 5232238         BCCX_LookupAttr [44]
-----------------------------------------------
                0.03    0.00 2428673/2428673     BGBCP_Token [23]
[45]     2.9    0.03    0.00 2428673         BGBCP_PeekChar [45]
-----------------------------------------------
                0.00    0.00       1/498637      BGBPP_Filter [9]
                0.00    0.00      41/498637      BGBPP_Expand [74]
                0.00    0.00      47/498637      BGBCP_ExpressionPostfix <cycle 4> [180]
                0.00    0.00      65/498637      BGBCP_SkimLinenum [251]
                0.00    0.00     412/498637      BGBCC_GenSym [219]
                0.00    0.00     508/498637      BGBPP_AddDefineArgs [218]
                0.00    0.00     688/498637      BGBPP_Directive <cycle 1> [13]
                0.00    0.00    1856/498637      BGBPP_AddDefine [182]
                0.00    0.00    8024/498637      BCCX_SetTag [160]
                0.00    0.00   12119/498637      BGBCP_DefTypeC <cycle 4> [29]
                0.00    0.00   24919/498637      BGBCC_VarTypeString [19]
                0.00    0.00   81626/498637      BCCX_New [102]
                0.01    0.00  152125/498637      BCCX_FetchAttr [58]
                0.01    0.00  216206/498637      BCCX_Set [41]
[46]     2.9    0.03    0.00  498637         bgbcc_strdup [46]
                0.00    0.00   11951/13391       bgbcc_malloc [313]
-----------------------------------------------
                0.03    0.00    4524/4524        BASM_FetchSymIndex [24]
[47]     2.9    0.03    0.00    4524         BASM_FetchSymIndex2 [47]
-----------------------------------------------
                                                 <spontaneous>
[48]     2.9    0.03    0.00                 SXIL_AbortModule [48]
-----------------------------------------------
                                                 <spontaneous>
[49]     2.9    0.03    0.00                 strcmp [49]
-----------------------------------------------
                0.02    0.01       1/1           SXIL_XFloat_Init [39]
[50]     2.6    0.02    0.01       1         SXIL_Float128_Init [50]
                0.00    0.01       1/4           SXIL_SubmitASM [42]
-----------------------------------------------
                0.00    0.03       4/4           SXIL_SubmitASM [42]
[51]     2.6    0.00    0.03       4         BASM_EndAssembly [51]
                0.00    0.02       4/7           BASM_AssembleCtxBuf [35]
                0.00    0.00       4/29          BASM_LinkModule <cycle 8> [110]
                0.00    0.00       4/4           basm_storetextfile [177]
-----------------------------------------------
[52]     2.5    0.00    0.03      29+551     <cycle 8 as a whole> [52]
                0.00    0.01     228             BASM_LookupLabel <cycle 8> [69]
                0.00    0.01       1             BASM_EndAssemblyQuiet <cycle 8> [94]
                0.00    0.00       7             BASM_LinkModule <cycle 8> [110]
                0.00    0.00     256             BASM_Init <cycle 8> [124]
                0.00    0.00      75             BASM_AssignSym <cycle 8> [127]
                0.00    0.00       7             BASM_BeginAssembly <cycle 8> [210]
                0.00    0.00       3             BASM_GetPtr <cycle 8> [536]
                0.00    0.00       1             basm_print <cycle 8> [578]
-----------------------------------------------
                0.00    0.00      24/147287      BGBCC_WrapInt [247]
                0.00    0.00    4826/147287      BGBCP_BlockStatement <cycle 4> [128]
                0.00    0.01   34369/147287      BGBCP_DefTypeC <cycle 4> [29]
                0.00    0.01   53584/147287      BGBCP_DefName <cycle 4> [40]
                0.00    0.01   54484/147287      BGBCP_VarDefinition <cycle 4> [34]
[53]     2.1    0.00    0.02  147287         BCCX_SetInt [53]
                0.00    0.02  147287/216206      BCCX_Set [41]
-----------------------------------------------
                0.00    0.02       1/1           BGBCC_Init [5]
[54]     2.0    0.00    0.02       1         SXIL_GetSSE [54]
                0.01    0.01       1/4           SXIL_Init [27]
-----------------------------------------------
                0.00    0.00  558078/2428673     BGBCP_Token [23]
                0.02    0.00 1870595/2428673     BGBCP_NameChar [59]
[55]     1.9    0.02    0.00 2428673         BGBCP_NameInitChar [55]
-----------------------------------------------
                               39805             BCCX_PrintBuf [56]
                0.02    0.00       2/2           BCCX_PrintVF [57]
[56]     1.9    0.02    0.00       2+39805   BCCX_PrintBuf [56]
                0.00    0.00   68440/68440       BCCX_PrintText [296]
                0.00    0.00   64185/64185       bccx_print_vf [299]
                               39805             BCCX_PrintBuf [56]
-----------------------------------------------
                0.00    0.02       2/2           BGBCC_LoadCSource [2]
[57]     1.9    0.00    0.02       2         BCCX_PrintVF [57]
                0.02    0.00       2/2           BCCX_PrintBuf [56]
-----------------------------------------------
                0.01    0.01  216206/216206      BCCX_Set [41]
[58]     1.8    0.01    0.01  216206         BCCX_FetchAttr [58]
                0.01    0.00  152125/498637      bgbcc_strdup [46]
                0.00    0.00  152125/297659      bgbcc_tmalloc [290]
-----------------------------------------------
                0.00    0.02 1870595/1870595     BGBCP_Token [23]
[59]     1.5    0.00    0.02 1870595         BGBCP_NameChar [59]
                0.02    0.00 1870595/2428673     BGBCP_NameInitChar [55]
-----------------------------------------------
                0.00    0.02    5183/5183        BGBPP_LinePostFilter [61]
[60]     1.4    0.00    0.02    5183         BGBPP_LineDigraph [60]
                0.00    0.01   53959/567513      BGBCP_Token [23]
                0.00    0.00   53959/53959       BGBPP_PrintToken [103]
-----------------------------------------------
                0.00    0.02    5183/5183        BGBPP_Buffer <cycle 1> [28]
[61]     1.4    0.00    0.02    5183         BGBPP_LinePostFilter [61]
                0.00    0.02    5183/5183        BGBPP_LineDigraph [60]
-----------------------------------------------
                0.00    0.00       1/359         BGBCC_LoadCache [209]
                0.00    0.00       4/359         basm_storetextfile [177]
                0.00    0.00       8/359         BGBCC_LoadCSource [2]
                0.00    0.01     346/359         basm_loadfile [63]
[62]     1.4    0.00    0.01     359         vffopen [62]
                0.01    0.00     359/359         vf_init <cycle 6> [76]
                0.00    0.00     718/718         vfdir_vfopen [108]
-----------------------------------------------
                0.00    0.00       2/346         BGBCC_ReadFile [188]
                0.00    0.00       2/346         BGBCC_LoadCSource [2]
                0.00    0.01     342/346         bgbpp_loadfile [64]
[63]     1.4    0.00    0.01     346         basm_loadfile [63]
                0.00    0.01     346/359         vffopen [62]
                0.00    0.00     346/350         basm_initvfs [377]
                0.00    0.00     230/230         pdgl_fseek_f [385]
                0.00    0.00     115/115         pdgl_ftell_f [424]
                0.00    0.00     115/116         vfread [421]
                0.00    0.00     115/126         vfclose [415]
-----------------------------------------------
                0.00    0.01     342/342         BGBPP_Include <cycle 1> [65]
[64]     1.4    0.00    0.01     342         bgbpp_loadfile [64]
                0.00    0.01     342/346         basm_loadfile [63]
-----------------------------------------------
                                 109             BGBPP_Directive <cycle 1> [13]
                0.00    0.13       2/4           BGBPP_Filter [9]
[65]     1.4    0.00    0.01     111         BGBPP_Include <cycle 1> [65]
                0.00    0.01     342/342         bgbpp_loadfile [64]
                0.00    0.00     111/113         BGBCP_PushLinenum [428]
                0.00    0.00     111/115         BGBCP_SetLinenum [423]
                0.00    0.00     111/113         BGBCP_PopLinenum [427]
                                 111             BGBPP_Buffer <cycle 1> [28]
-----------------------------------------------
                                8369             BGBCP_VarDefinition <cycle 4> [34]
[66]     1.3    0.00    0.01    8369         BGBCP_FunVarsList <cycle 4> [66]
                0.01    0.01   72024/567513      BGBCP_Token [23]
                0.00    0.00     172/81626       BCCX_New [102]
                0.00    0.00   17584/27362       BCCX_AddEnd2 [306]
                               17412             BGBCP_ArgDefinition <cycle 4> [311]
-----------------------------------------------
                0.00    0.01       2/2           BGBCC_LoadCSource [2]
[67]     1.3    0.00    0.01       2         BASM_EndAssemblyCacheObjBuf [67]
                0.00    0.01       2/7           BASM_AssembleCtxBuf [35]
                0.00    0.00       2/29          BASM_LinkModule <cycle 8> [110]
                0.00    0.00       2/2           BASM_COFF_EncodeObject [540]
-----------------------------------------------
                0.00    0.00       1/475         BASM_ProcessEXE [16]
                0.00    0.00      22/475         BASM_LinkModule <cycle 8> [110]
                0.00    0.01     452/475         BASM_LookupLabel <cycle 8> [69]
[68]     1.1    0.00    0.01     475         BASM_FetchSym [68]
                0.01    0.00     475/4524        BASM_FetchSymIndex [24]
-----------------------------------------------
                                   3             BASM_GetPtr <cycle 8> [536]
                                 225             BASM_AssignSym <cycle 8> [127]
[69]     1.0    0.00    0.01     228         BASM_LookupLabel <cycle 8> [69]
                0.00    0.01     452/475         BASM_FetchSym [68]
                0.00    0.00     300/300         BASM_LookupLabelOS [223]
                0.00    0.00     454/454         BASM_FetchSymHash [374]
                                 228             BASM_Init <cycle 8> [124]
-----------------------------------------------
                0.00    0.01      12/12          SXIL_GenSym [71]
[70]     1.0    0.00    0.01      12         BASM_GenSym [70]
                0.00    0.01      12/29          BASM_Init <cycle 8> [124]
                0.00    0.00      12/12          basm_rand_key18 [491]
                0.00    0.00      12/12          basm_rstrdup [492]
-----------------------------------------------
                0.00    0.00       1/12          SXIL_IndexDoubleLiteral [146]
                0.00    0.00       3/12          SXIL_IndexXVec [126]
                0.00    0.01       8/12          SXIL_Enter [93]
[71]     1.0    0.00    0.01      12         SXIL_GenSym [71]
                0.00    0.01      12/12          BASM_GenSym [70]
-----------------------------------------------
[72]     1.0    0.01    0.00     359+24      <cycle 6 as a whole> [72]
                0.01    0.00     371             vf_init <cycle 6> [76]
-----------------------------------------------
                0.00    0.01    3983/3983        SXIL_ProcessBuffer [17]
[73]     1.0    0.00    0.01    3983         SXIL_TransBlock [73]
                0.00    0.01       8/8           SXIL_Enter [93]
                0.00    0.00     214/214         SXIL_TransOpcode [121]
                0.00    0.00       4/74          SXIL_SyncStack [261]
                0.00    0.00       4/4           SXIL_Exit [282]
                0.00    0.00       8/8           SXIL_ResetRegRover [507]
                0.00    0.00       8/8           SXIL_AliasNameTop [495]
                0.00    0.00       8/616         sxasm_print_lln [373]
                0.00    0.00       4/4           SXIL_GetBlockSig [528]
                0.00    0.00       4/4           SXIL_FreeContext [527]
-----------------------------------------------
                0.00    0.01   32050/32050       BGBPP_Line [38]
[74]     1.0    0.00    0.01   32050         BGBPP_Expand [74]
                0.01    0.00   32050/32327       BGBPP_LookupDefine [81]
                0.00    0.00     694/60551       BGBPP_PrintName [80]
                0.00    0.00     181/567513      BGBCP_Token [23]
                0.00    0.00      41/498637      bgbcc_strdup [46]
                0.00    0.00      41/41          BGBPP_ParseArg [455]
-----------------------------------------------
                0.00    0.00       2/36486       BASM_PP_Directive2 [271]
                0.00    0.00       6/36486       BASM_PP_Directive [260]
                0.00    0.00      88/36486       BASM_ParseSpecial [142]
                0.00    0.00    8628/36486       BASM_ParseArg [90]
                0.00    0.00   11504/36486       BASM_PP_Line [117]
                0.00    0.00   16258/36486       BASM_ParseOpcode [43]
[75]     1.0    0.01    0.00   36486         BASM_Parse_Token [75]
                0.00    0.00    2996/785626      basm_stricmp [79]
                0.00    0.00   36486/39628       BASM_Parse_EatWhite [303]
                0.00    0.00    2996/2996        BASM_Parse_MatchTokenListLen [345]
                0.00    0.00    2996/2996        BASM_Parse_OpChar [346]
-----------------------------------------------
                                  12             vf_mount <cycle 6> [154]
                0.01    0.00     359/359         vffopen [62]
[76]     1.0    0.01    0.00     371         vf_init <cycle 6> [76]
                0.00    0.00       1/1           dyTypeCallMethod [213]
                0.00    0.00       1/1           vfdir_init [581]
                0.00    0.00       1/1           vfzip_init [582]
                0.00    0.00       1/1           vfzpak_init [583]
                                  12             vf_mount <cycle 6> [154]
-----------------------------------------------
                0.00    0.00       6/4998436     BGBCC_EmitTopVar [170]
                0.00    0.00      18/4998436     BGBCC_CompileBlock [150]
                0.00    0.00      25/4998436     BGBCC_CompileUnion [179]
                0.00    0.00      27/4998436     BGBCC_CompileExprListReverse <cycle 3> [285]
                0.00    0.00     159/4998436     BGBCP_HandleTypedef [277]
                0.00    0.00     475/4998436     BGBCC_CompileStructs [112]
                0.00    0.00     594/4998436     BGBCC_CompileStruct [114]
                0.00    0.00     765/4998436     BGBCC_CompileVarStatement [111]
                0.00    0.00    4016/4998436     BGBCC_CompileTopStatement [20]
                0.00    0.00    4118/4998436     BGBCC_CompileModule [18]
                0.00    0.00    8253/4998436     BGBCC_CompileProto [21]
                0.00    0.00    8329/4998436     BGBCC_EmitSigProto [30]
                0.00    0.00   28461/4998436     BGBCP_LookupStruct [156]
                0.00    0.00 2130303/4998436     BGBCP_LookupType [32]
                0.01    0.00 2812887/4998436     BGBCC_VarTypeString [19]
[77]     1.0    0.01    0.00 4998436         BCCX_Next [77]
-----------------------------------------------
                0.01    0.00 1603760/1603760     BGBCP_Token [23]
[78]     1.0    0.01    0.00 1603760         BGBCP_EmitChar [78]
-----------------------------------------------
                0.00    0.00    2996/785626      BASM_Parse_Token [75]
                0.00    0.00   12382/785626      BASM_ParseArg [90]
                0.00    0.00   83818/785626      BASM_ParseSpecial [142]
                0.00    0.00  336730/785626      BASM_ParseOpcode [43]
                0.00    0.00  349700/785626      BASM_ParseReg [105]
[79]     1.0    0.01    0.00  785626         basm_stricmp [79]
-----------------------------------------------
                0.00    0.00     694/60551       BGBPP_Expand [74]
                0.00    0.00   28307/60551       BGBPP_PrintToken [103]
                0.01    0.00   31550/60551       BGBPP_Line [38]
[80]     1.0    0.01    0.00   60551         BGBPP_PrintName [80]
-----------------------------------------------
                0.00    0.00     277/32327       BGBPP_Directive <cycle 1> [13]
                0.01    0.00   32050/32327       BGBPP_Expand [74]
[81]     1.0    0.01    0.00   32327         BGBPP_LookupDefine [81]
-----------------------------------------------
                0.00    0.00   13071/28696       sxil_strdup [104]
                0.01    0.00   15625/28696       sxil_alc_name [95]
[82]     1.0    0.01    0.00   28696         sxil_strdup_i [82]
                0.00    0.00    4870/4874        sxil_alc_raw [337]
-----------------------------------------------
                0.01    0.00   27900/27900       BGBPP_Buffer <cycle 1> [28]
[83]     1.0    0.01    0.00   27900         BGBPP_ParseLine [83]
-----------------------------------------------
                0.01    0.00   20917/20917       BGBPP_Buffer <cycle 1> [28]
[84]     1.0    0.01    0.00   20917         BGBPP_Trigraphs [84]
-----------------------------------------------
                0.00    0.00     344/11338       BASM_OpRegRegImmP [169]
                0.00    0.00     510/11338       BASM_OpRegP [164]
                0.00    0.00    1380/11338       BASM_OpRegImmP [139]
                0.00    0.00    1744/11338       BASM_OpMemRegP [134]
                0.00    0.00    2432/11338       BASM_OpRegRegP [131]
                0.00    0.00    4928/11338       BASM_OpRegMemP [107]
[85]     1.0    0.01    0.00   11338         BASM_OpArgRegP [85]
-----------------------------------------------
                0.01    0.00       2/2           thThread [87]
[86]     1.0    0.01    0.00       2         bgbgc_thread_init [86]
                0.00    0.00       1/2           BGBGC_AddMarkHandler [543]
                0.00    0.00       1/1           thGetContext [580]
-----------------------------------------------
                0.00    0.01       1/2           BGBGC_StartCollectLoop [100]
                0.00    0.01       1/2           BGBGC_SpawnThread [99]
[87]     1.0    0.00    0.01       2         thThread [87]
                0.01    0.00       2/2           bgbgc_thread_init [86]
-----------------------------------------------
                                                 <spontaneous>
[88]     1.0    0.01    0.00                 strncmp [88]
-----------------------------------------------
                0.00    0.01    1226/1226        BASM_ParseOpcode [43]
[89]     0.9    0.00    0.01    1226         BASM_OutOpGeneric2 [89]
                0.00    0.00     358/358         BASM_OutOpRegMem [106]
                0.00    0.00     262/262         BASM_OutOpRegReg [130]
                0.00    0.00     304/304         BASM_OutOpMemReg [133]
                0.00    0.00     166/166         BASM_OutOpRegImm [135]
                0.00    0.00     136/136         BASM_OutOpMemImm [172]
-----------------------------------------------
                0.00    0.01    3142/3142        BASM_ParseOpcode [43]
[90]     0.8    0.00    0.01    3142         BASM_ParseArg [90]
                0.00    0.00    2756/2756        BASM_ParseReg [105]
                0.00    0.00    8628/36486       BASM_Parse_Token [75]
                0.00    0.00     156/8681        basm_strdup [33]
                0.00    0.00   12382/785626      basm_stricmp [79]
                0.00    0.00    3142/39628       BASM_Parse_EatWhite [303]
                0.00    0.00    1224/1286        basm_atoi [366]
                0.00    0.00     386/448         basm_strisreal [375]
-----------------------------------------------
                0.00    0.01       1/1           SXIL_Init [27]
[91]     0.7    0.00    0.01       1         SXIL_Int128_Init [91]
                0.00    0.01       1/4           SXIL_SubmitASM [42]
-----------------------------------------------
                0.00    0.01       1/1           SXIL_Init [27]
[92]     0.7    0.00    0.01       1         SXIL_LLong_Init [92]
                0.00    0.01       1/4           SXIL_SubmitASM [42]
-----------------------------------------------
                0.00    0.01       8/8           SXIL_TransBlock [73]
[93]     0.7    0.00    0.01       8         SXIL_Enter [93]
                0.00    0.01       8/12          SXIL_GenSym [71]
                0.00    0.00      16/616         sxasm_print_lln [373]
                0.00    0.00       8/16          SXIL_StackPos [484]
-----------------------------------------------
                                   1             BASM_Init <cycle 8> [124]
[94]     0.6    0.00    0.01       1         BASM_EndAssemblyQuiet <cycle 8> [94]
                0.00    0.01       1/7           BASM_AssembleCtxBuf [35]
                                   1             BASM_LinkModule <cycle 8> [110]
-----------------------------------------------
                0.00    0.00      16/15625       SXIL_AllocContext [245]
                0.00    0.00      48/15625       SXIL_AllocTop [227]
                0.00    0.00      48/15625       SXIL_NewMemRef [226]
                0.00    0.00     240/15625       SXIL_ParseStruct [165]
                0.00    0.00    3985/15625       sxil_alc_tyname [136]
                0.00    0.00   11288/15625       SXIL_ParseBlock [22]
[95]     0.5    0.00    0.01   15625         sxil_alc_name [95]
                0.01    0.00   15625/28696       sxil_strdup_i [82]
-----------------------------------------------
                                  47             BGBCP_ExpressionPostfix <cycle 4> [180]
[96]     0.5    0.01    0.00      47         BGBCP_FunArgs <cycle 4> [96]
                0.00    0.00     261/567513      BGBCP_Token [23]
                0.00    0.00      87/27362       BCCX_AddEnd2 [306]
                                  87             BGBCP_Expression <cycle 4> [379]
-----------------------------------------------
[97]     0.5    0.00    0.01     145+739     <cycle 7 as a whole> [97]
                0.00    0.01       2             BGBGC_Init <cycle 7> [98]
                0.00    0.00     297             BGBDY_Init <cycle 7> [380]
                0.00    0.00     152             BGBDY_FindType <cycle 7> [396]
                0.00    0.00     148             BGBDY_FetchType <cycle 7> [399]
                0.00    0.00     145             BGBDY_New <cycle 7> [403]
                0.00    0.00     130             gctalloc <cycle 7> [408]
                0.00    0.00       4             BGBDY_NewType <cycle 7> [523]
                0.00    0.00       2             gcllSpaceNew <cycle 7> [553]
                0.00    0.00       1             BGBDY_SetPreserve <cycle 7> [565]
                0.00    0.00       1             BGBDY_SetMark <cycle 7> [564]
-----------------------------------------------
                                   1             BGBDY_Init <cycle 7> [380]
                0.00    0.00       1/145         gc_init [214]
[98]     0.5    0.00    0.01       2         BGBGC_Init <cycle 7> [98]
                0.00    0.01       1/1           BGBGC_SpawnThread [99]
                0.00    0.00      16/17          BGBGC_NewBlock [482]
                0.00    0.00       1/1           BGBGC_InitLow [572]
                0.00    0.00       1/1           BGBGC_InitCons [571]
                0.00    0.00       1/2           thMutex [556]
                                   2             gcllSpaceNew <cycle 7> [553]
-----------------------------------------------
                0.00    0.01       1/1           BGBGC_Init <cycle 7> [98]
[99]     0.5    0.00    0.01       1         BGBGC_SpawnThread [99]
                0.00    0.01       1/2           thThread [87]
-----------------------------------------------
                0.00    0.01       1/1           BGBGC_ThreadProc@4 [101]
[100]    0.5    0.00    0.01       1         BGBGC_StartCollectLoop [100]
                0.00    0.01       1/2           thThread [87]
-----------------------------------------------
                                                 <spontaneous>
[101]    0.5    0.00    0.01                 BGBGC_ThreadProc@4 [101]
                0.00    0.01       1/1           BGBGC_StartCollectLoop [100]
                0.00    0.00       1/1           BGBGC_CollectLoop [568]
-----------------------------------------------
                0.00    0.00      20/81626       BGBCP_BlockStatementInner <cycle 4> [132]
                0.00    0.00      24/81626       BGBCC_WrapInt [247]
                0.00    0.00      63/81626       BGBCP_GetStruct [155]
                0.00    0.00     157/81626       BGBCP_ExpressionLit <cycle 4> [168]
                0.00    0.00     172/81626       BGBCP_FunVarsList <cycle 4> [66]
                0.00    0.00     210/81626       BGBCP_Number [207]
                0.00    0.00    1238/81626       BGBCP_VarDefinition <cycle 4> [34]
                0.00    0.00   12010/81626       BGBCP_DefTypeC <cycle 4> [29]
                0.00    0.00   14542/81626       BCCX_New1 [149]
                0.00    0.00   53190/81626       BGBCP_DefName <cycle 4> [40]
[102]    0.5    0.00    0.00   81626         BCCX_New [102]
                0.00    0.00   81626/498637      bgbcc_strdup [46]
                0.00    0.00   81626/297659      bgbcc_tmalloc [290]
-----------------------------------------------
                0.00    0.00   53959/53959       BGBPP_LineDigraph [60]
[103]    0.4    0.00    0.00   53959         BGBPP_PrintToken [103]
                0.00    0.00   28307/60551       BGBPP_PrintName [80]
                0.00    0.00      74/148         BGBPP_EmitString [400]
-----------------------------------------------
                0.00    0.00      20/13071       SXIL_IndexTopVar [242]
                0.00    0.00      27/13071       SXIL_IndexBlockSym [239]
                0.00    0.00      32/13071       SXIL_ParseExtern [232]
                0.00    0.00     262/13071       SXIL_ParseType [184]
                0.00    0.00     753/13071       SXIL_ParseStruct [165]
                0.00    0.00   11977/13071       SXIL_ParseBlock [22]
[104]    0.4    0.00    0.00   13071         sxil_strdup [104]
                0.00    0.00   13071/28696       sxil_strdup_i [82]
-----------------------------------------------
                0.00    0.00    2756/2756        BASM_ParseArg [90]
[105]    0.4    0.00    0.00    2756         BASM_ParseReg [105]
                0.00    0.00  349700/785626      basm_stricmp [79]
-----------------------------------------------
                0.00    0.00     358/358         BASM_OutOpGeneric2 [89]
[106]    0.4    0.00    0.00     358         BASM_OutOpRegMem [106]
                0.00    0.00    4928/4928        BASM_OpRegMemP [107]
                0.00    0.00     358/662         BASM_OutOpStrRegMem [211]
                0.00    0.00    4928/17052       BASM_OpArchP [312]
-----------------------------------------------
                0.00    0.00    4928/4928        BASM_OutOpRegMem [106]
[107]    0.4    0.00    0.00    4928         BASM_OpRegMemP [107]
                0.00    0.00    4928/11338       BASM_OpArgRegP [85]
                0.00    0.00     758/8248        BASM_OpArgMemP [325]
-----------------------------------------------
                0.00    0.00     718/718         vffopen [62]
[108]    0.4    0.00    0.00     718         vfdir_vfopen [108]
                0.00    0.00     126/126         vf_new [109]
-----------------------------------------------
                0.00    0.00     126/126         vfdir_vfopen [108]
[109]    0.4    0.00    0.00     126         vf_new [109]
                0.00    0.00     126/145         gctalloc <cycle 7> [408]
-----------------------------------------------
                                   1             BASM_EndAssemblyQuiet <cycle 8> [94]
                0.00    0.00       2/29          BASM_EndAssemblyCacheObjBuf [67]
                0.00    0.00       4/29          BASM_EndAssembly [51]
[110]    0.4    0.00    0.00       7         BASM_LinkModule <cycle 8> [110]
                0.00    0.00      78/78          BASM_AddSymRef [120]
                0.00    0.00      21/3971        BASM_AddSym [15]
                0.00    0.00      22/475         BASM_FetchSym [68]
                0.00    0.00       7/7           BASM_AllocTextSz [511]
                0.00    0.00       7/7           BASM_AllocDataSz [510]
                                  75             BASM_AssignSym <cycle 8> [127]
-----------------------------------------------
                0.00    0.00       4/623         BGBCC_CompileBlock [150]
                0.00    0.00      25/623         BGBCC_CompileUnion [179]
                0.00    0.00     594/623         BGBCC_CompileStruct [114]
[111]    0.3    0.00    0.00     623         BGBCC_CompileVarStatement [111]
                0.00    0.00     672/672         BGBCC_EmitVar2 [113]
                0.00    0.00    1295/5232238     BCCX_Get [25]
                0.00    0.00     623/181161      BCCX_GetInt [118]
                0.00    0.00     765/4998436     BCCX_Next [77]
                0.00    0.00    1392/114244      BCCX_TagIsP [293]
                0.00    0.00     672/123796      BCCX_FindTag [292]
                0.00    0.00     672/29975       BCCX_Fetch [305]
                0.00    0.00     619/9581        BCCX_Child [318]
-----------------------------------------------
                0.00    0.00       2/2           BGBCC_CompileModule [18]
[112]    0.3    0.00    0.00       2         BGBCC_CompileStructs [112]
                0.00    0.00      78/78          BGBCC_CompileStruct [114]
                0.00    0.00       3/3           BGBCC_CompileUnion [179]
                0.00    0.00     475/4998436     BCCX_Next [77]
                0.00    0.00    1425/114244      BCCX_TagIsP [293]
-----------------------------------------------
                0.00    0.00     672/672         BGBCC_CompileVarStatement [111]
[113]    0.3    0.00    0.00     672         BGBCC_EmitVar2 [113]
                0.00    0.00     672/24919       BGBCC_VarTypeString [19]
                0.00    0.00     672/181161      BCCX_GetInt [118]
                0.00    0.00     672/21692       bgbcc_print [309]
-----------------------------------------------
                0.00    0.00      78/78          BGBCC_CompileStructs [112]
[114]    0.3    0.00    0.00      78         BGBCC_CompileStruct [114]
                0.00    0.00     594/623         BGBCC_CompileVarStatement [111]
                0.00    0.00      78/5232238     BCCX_Get [25]
                0.00    0.00     594/4998436     BCCX_Next [77]
                0.00    0.00     156/21692       bgbcc_print [309]
                0.00    0.00      78/29975       BCCX_Fetch [305]
-----------------------------------------------
                0.00    0.00       7/7           BASM_PP_Filter [116]
[115]    0.3    0.00    0.00       7         BASM_PP_Buffer [115]
                0.00    0.00     671/671         BASM_PP_Line [117]
                0.00    0.00       4/4           BASM_PP_Directive [260]
                0.00    0.00     981/981         BASM_PP_ParseLine [369]
-----------------------------------------------
                0.00    0.00       7/7           BASM_AssembleCtxBuf [35]
